inscricao,latitude,longitude,setor,elevacao
"83623",-3.7453111760976,-38.5205289075121,"17",16.4284057617188
"9049584",-3.7575899475871,-38.5418051857249,"1",21.9265079498291
"1319175",-3.71233326135754,-38.5482730859977,"5",18.209888458252
"4114736",-3.72303664910312,-38.5846958591039,"5",20.8095474243164
"1200852",-3.72793617642596,-38.4760391523417,"18",24.3207378387451
"10030751",-3.79147940501265,-38.4891081486379,"10",16.4866809844971
"5105030",-3.78440195378601,-38.5056474269078,"10",5.07796096801758
"2978709",-3.73270882684569,-38.4700974736905,"18",36
"7713258",-3.72342768181892,-38.6002864719627,"5",16.8650512695313
"1320254",-3.71314177191975,-38.5481006942335,"5",19.2159881591797
"1482610",-3.7274140831642,-38.5830467956873,"5",24.023904800415
"1700626",-3.72035912262823,-38.5952945628259,"5",25
"676900",-3.81031780864358,-38.4776848527125,"10",9
"1801600",-3.74981266386797,-38.4711225034231,"18",20.1010513305664
"23329",-3.72497763810721,-38.5072613724345,"17",11.8631181716919
"3132455",-3.76464144675367,-38.511970987218,"6",8.95427894592285
"1460943",-3.73368057812036,-38.5830634793471,"5",21
"225592",-3.71649913985558,-38.6080802316213,"42",4.94866180419922
"1332058",-3.71060183075337,-38.5543764750408,"5",19.3745193481445
"5309247",-3.77134372581532,-38.5124679428823,"6",3
"9040897",-3.79405869794933,-38.4925110929319,"10",18.8394794464111
"1994972",-3.73523073910767,-38.5234292329873,"2",18
"4007085",-3.7280303256468,-38.4657513087363,"18",24.0730857849121
"246280",-3.737634984413,-38.4917270950382,"17",19
"5388341",-3.75845569418857,-38.5190996583139,"17",11.1072788238525
"8532982",-3.72961509527961,-38.464439451838,"18",22.7057285308838
"9060715",-3.74243689827791,-38.5152027788351,"17",28.621467590332
"4998413",-3.78852531719697,-38.5095709911006,"10",4.69853639602661
"2922606",-3.79270069607956,-38.4949810458666,"10",18.6561012268066
"364487",-3.72592739324573,-38.5445635672961,"2",18.6567630767822
"13974114",-3.72789847694248,-38.4850372637721,"17",10
"3051269",-3.76551768299067,-38.5121053298185,"6",9.45923900604248
"5104157",-3.78366232675302,-38.5067058906767,"10",5
"232459",-3.73552618118615,-38.4969561431126,"17",23
"16403",-3.72395992600597,-38.5146465514785,"17",16.5502338409424
"7786301",-3.81644192201111,-38.4723542886005,"10",24
"10701303",-3.76116796594121,-38.5162369667047,"17",3.48308730125427
"5318564",-3.72654904148463,-38.4674682963149,"18",33.4291343688965
"7439",-3.72815499400561,-38.5168231725635,"17",19
"1818074",-3.74169236227088,-38.4785136953392,"18",18.0027961730957
"3308677",-3.73144379966091,-38.4859833852887,"17",11.674708366394
"3109518",-3.77163029384946,-38.5132315992188,"6",4.88843727111816
"3079600",-3.76639948111345,-38.5131366434273,"6",13.5093946456909
"5306787",-3.7519521730121,-38.5423649089408,"1",15.3526487350464
"7477570",-3.74973989686435,-38.4516509891378,"18",13
"4023188",-3.73060463089028,-38.4608833670224,"18",10.79137134552
"134074",-3.78831857162204,-38.5051129205673,"10",6.5405797958374
"3433587",-3.81546424549338,-38.447911642934,"10",7
"14536625",-3.72586735338421,-38.5990281040282,"5",16.1827354431152
"11711",-3.7993399271081,-38.4995706661872,"10",16.6680316925049
"74748",-3.7491039322751,-38.5147454864409,"17",33.8722915649414
"7719965",-3.72579322160674,-38.4769715928165,"18",11.5972633361816
"3974308",-3.73064523093014,-38.4860894606656,"17",12
"271438",-3.73142315881092,-38.4855876830594,"17",11.3491191864014
"3139352",-3.76337055405649,-38.509423735599,"6",3.77613162994385
"10479430",-3.8019313608399,-38.4943768961647,"10",19.8525733947754
"4244249",-3.79052849479828,-38.4441276187358,"10",7.09748554229736
"1807110",-3.75055473284091,-38.4748118119404,"18",20
"5577390",-3.75072586914232,-38.4752031207681,"18",20
"9029508",-3.72926556719715,-38.4745393613971,"18",17.7311992645264
"6647421",-3.74864637335189,-38.4768327626465,"18",22.0850944519043
"4810678",-3.72856154030965,-38.4630295205657,"18",12.3830871582031
"95788",-3.74289222107556,-38.5164143392969,"17",28
"10673946",-3.72651276228208,-38.4642339222481,"18",12.7164926528931
"237299",-3.73116173899388,-38.5021501267953,"17",31.8702526092529
"10743723",-3.79769856189698,-38.4902841871214,"10",21
"5166950",-3.77101578286026,-38.474070693864,"10",17.9160633087158
"40177",-3.73896665113497,-38.5112634633419,"17",25
"175943",-3.75111132366254,-38.5072143902459,"17",35
"3049850",-3.76897154122458,-38.5162152861789,"6",11.8828639984131
"119784",-3.74077624091429,-38.5244951984135,"17",19.2049198150635
"87882",-3.74504094294662,-38.5234116322788,"17",15.643159866333
"10790470",-3.7712828044473,-38.4415453724303,"18",9
"4898",-3.72756962267589,-38.5126117238561,"17",21.100154876709
"730009",-3.80162399138643,-38.4860281961035,"10",8.16758728027344
"8269718",-3.77883894872794,-38.5050097318223,"10",4
"645257",-3.78938070865447,-38.4856692488547,"10",9.26606369018555
"2916428",-3.72952688056334,-38.463995190765,"18",18
"1528041",-3.76309751197484,-38.5104379723901,"6",3.59104037284851
"1290266",-3.71713820605199,-38.5510732251487,"5",18.5547332763672
"1454200",-3.73683136268152,-38.5863004887441,"5",22
"7728573",-3.77884844580703,-38.490263307308,"10",13.4817743301392
"4035704",-3.72248750151323,-38.4682083036391,"18",19.6754055023193
"2763",-3.72832830121581,-38.5115994583032,"17",20.4863243103027
"134210",-3.76041541832915,-38.5148226315121,"17",7.56583213806152
"4098838",-3.74856618562251,-38.456122483785,"18",40
"3134377",-3.76263029505479,-38.5167741069051,"6",4.46182823181152
"5148685",-3.73024312514172,-38.4740020670314,"18",16
"1806149",-3.75118478362549,-38.4745394028559,"18",20
"1793250",-3.75458774044565,-38.4692457706888,"18",20
"2585820",-3.75642457850378,-38.5095509154464,"17",16
"366145",-3.72585816967117,-38.5395132815583,"2",17.0052509307861
"187011",-3.75241234959784,-38.5061191678302,"17",28.8787422180176
"4080548",-3.74495594786336,-38.4960539373102,"17",32.8193283081055
"4992245",-3.79470000007121,-38.5042135369548,"10",10.2542972564697
"183148",-3.75507751782397,-38.5101632593544,"17",21.5263786315918
"3119904",-3.76704613437367,-38.5112701126058,"6",6.03351640701294
"10272127",-3.75096497045275,-38.4684967911831,"18",20.3799514770508
"3131920",-3.76399267899218,-38.5112219144643,"6",7
"87521",-3.74726937863402,-38.5245193541793,"17",9
"8560501",-3.81316925180295,-38.4758538790885,"10",17.9568347930908
"297070",-3.7385005091706,-38.5290746614049,"2",21
"1803441",-3.74989132577149,-38.4680598933846,"18",20
"61727",-3.73577838081379,-38.5081130658658,"17",24
"314072",-3.73443115480852,-38.5281341981419,"2",19.3483390808105
"7424566",-3.77424012167075,-38.5301853548243,"6",13.6959562301636
"10379223",-3.80039778148149,-38.4957611036529,"10",19.0807991027832
"3054616",-3.76404739292669,-38.5151081026951,"6",10.7554349899292
"365270",-3.72604563045108,-38.5430926778272,"2",15.709080696106
"1805096",-3.75205930832552,-38.4746791794337,"18",20.8041915893555
"10635807",-3.81559170364904,-38.474306887414,"10",24.1304779052734
"5943299",-3.7700494090004,-38.4390049187985,"18",5.93600511550903
"10633847",-3.7059012063761,-38.5697792984548,"5",19
"6546595",-3.70568664636771,-38.5628599019768,"5",27.6807422637939
"2935732",-3.79048736990467,-38.4634935767633,"10",13.4504241943359
"3126080",-3.76501956354143,-38.5096991506076,"6",4.51313972473145
"3110400",-3.77099565977369,-38.5127461311746,"6",3
"8235198",-3.76068424670072,-38.4474433636879,"18",13.4821338653564
"2936860",-3.75129134546002,-38.4757701907864,"18",19.9178314208984
"1329782",-3.71229136055512,-38.5530121118474,"5",18.1557941436768
"1238671",-3.72976847709592,-38.5518241061076,"5",18
"5720907",-3.7058920662755,-38.5951031292769,"42",3
"330108",-3.72982117642975,-38.5236935639125,"2",17
"662658",-3.75097364894161,-38.4697933512775,"18",21
"10047719",-3.79864132862008,-38.493565921868,"10",14.2743902206421
"3433617",-3.81527579424614,-38.4478877266769,"10",7
"1561553",-3.71961628697788,-38.5341681543875,"2",22.9899997711182
"1545620",-3.72964249564062,-38.4757327247969,"18",17
"8844100",-3.72448985628632,-38.4772607785349,"18",17.6376457214355
"5708419",-3.71287079188209,-38.4665786503758,"18",6
"55131",-3.73410026784087,-38.5168951163194,"17",20.0512828826904
"355275",-3.72235441190817,-38.5286827932893,"2",16.6925659179688
"4988752",-3.7883924450729,-38.5010832006698,"10",11.0918912887573
"10373152",-3.78797115307164,-38.4685995851304,"10",18.9797630310059
"4621093",-3.80894814477812,-38.4771167843376,"10",8.937331199646
"325015",-3.73011526398741,-38.531677333373,"2",19
"136336",-3.75895678048806,-38.5126478397849,"17",18.9284229278564
"3114023",-3.7690899356399,-38.5167203096047,"6",12.0811109542847
"4994337",-3.79026321806991,-38.5051350193836,"10",7.13807344436646
"3131564",-3.76506684487166,-38.5103084115286,"6",5
"2368455",-3.75266285514177,-38.4692548902871,"18",20.5549221038818
"125121",-3.76134215484361,-38.5132601085173,"17",5.75463342666626
"4808398",-3.7738798610389,-38.4910119248983,"10",19.6143608093262
"364916",-3.72445385004308,-38.5427345399414,"2",14.5862483978271
"7712588",-3.76892344285528,-38.5145631901925,"6",10
"6765793",-3.80241711512509,-38.4777307045776,"10",18.23219871521
"88129",-3.74459200091021,-38.5253600598183,"17",11
"4807014",-3.77472774692956,-38.4904325420027,"10",17.8391666412354
"4471644",-3.80265819406766,-38.4585335689525,"10",6.90936899185181
"7769610",-3.79924038786843,-38.5073750459497,"10",5
"10452036",-3.7940213560654,-38.4842850684851,"10",19.6625576019287
"3395",-3.72924046002463,-38.5118871194853,"17",21.8519153594971
"10808981",-3.72711418999078,-38.4637836748983,"18",12.2933483123779
"4020987",-3.70841528708933,-38.4699988947805,"18",6
"6039081",-3.77015422102912,-38.4389518188787,"18",5.5644965171814
"5151120",-3.72766517076661,-38.4739048042526,"18",41.832691192627
"5401925",-3.79122307363719,-38.5002170397817,"10",13.5374698638916
"1442759",-3.73782945010809,-38.5926844168777,"5",17
"19372",-3.7262812216261,-38.5132853307378,"17",22
"653640",-3.73038981353866,-38.4850374323672,"17",10.5105037689209
"4940970",-3.71028439785516,-38.6030676328268,"42",3.95067024230957
"6815332",-3.73447386085156,-38.5932786282339,"5",21
"1605640",-3.71262727694613,-38.560776443468,"5",21.4804382324219
"2923670",-3.76822973737959,-38.5122023777132,"6",6
"5278163",-3.78790827058404,-38.4865951276555,"10",12
"4388518",-3.80913595805976,-38.471212808816,"10",15
"1736132",-3.75761337919704,-38.4810634880775,"10",6.94744348526001
"846910",-3.75079137565192,-38.4740740321563,"18",20
"4998812",-3.80046350834133,-38.4950018211184,"10",17.1678028106689
"6032770",-3.77532082575554,-38.4775044826691,"10",9.73037528991699
"183580",-3.75504271727648,-38.5096635046377,"17",22.5890560150146
"632201",-3.76925751965349,-38.5324161807246,"6",17
"9873",-3.72613342686101,-38.5168864061496,"17",17.6203651428223
"812846",-3.75892529807752,-38.5142938814697,"17",15.9043626785278
"4170890",-3.73028348387837,-38.5227454018106,"2",16.0844612121582
"242624",-3.74261742015476,-38.4907877509349,"17",26.0188426971436
"4658221",-3.79481393052352,-38.5042710424978,"10",10.0730438232422
"5008743",-3.8015377578192,-38.4967093423132,"10",23
"6732348",-3.79969020539149,-38.4769968097112,"10",24.6405258178711
"1530380",-3.75153657323284,-38.4740463674271,"18",20.0785217285156
"6835902",-3.79086371118563,-38.4676301134097,"10",10.7242126464844
"8217173",-3.78420411544816,-38.4571826506104,"10",10
"7972482",-3.72693308621304,-38.4687937297613,"18",47.1092376708984
"5183650",-3.78259901742389,-38.4618105150594,"10",7
"3054624",-3.76408279615994,-38.5151006488121,"6",10.9399423599243
"8864250",-3.72592002650519,-38.543455974579,"2",16.4051513671875
"4170636",-3.74390919631195,-38.5240780183636,"17",18
"7722257",-3.77800480905486,-38.4873697470214,"10",17.2468681335449
"3989534",-3.72856782970919,-38.4800695326424,"18",9
"104760",-3.73916238204297,-38.5175796506885,"17",29.2654781341553
"1807137",-3.75048869286504,-38.4750177039163,"18",20
"5282055",-3.7920695221219,-38.4939939140922,"10",20.103343963623
"3116557",-3.76593494590592,-38.5096557963653,"6",4
"3110966",-3.770418972163,-38.5161529124422,"6",10.7467737197876
"5162530",-3.79013919686362,-38.4727635375722,"10",18.9513416290283
"1157876",-3.73888242388233,-38.5623309712174,"5",18
"2776200",-3.72365042336365,-38.6047022668313,"5",9
"403067",-3.71544677434049,-38.5463531579687,"5",17
"2639211",-3.72072331638435,-38.6046614676555,"5",3.15807342529297
"7559739",-3.81690652550717,-38.4761858476968,"10",25
"246018",-3.73834586421273,-38.4899787528621,"17",16.6663398742676
"3113477",-3.76792149941475,-38.5137510356279,"6",12.8004722595215
"413135",-3.73674293261883,-38.5397054812476,"2",21
"198528",-3.746753235037,-38.5060116417328,"17",39.5803642272949
"7692",-3.72822746617228,-38.5174297561809,"17",18.8423957824707
"3687058",-3.78291160324071,-38.4622155139669,"10",7.13519668579102
"1913816",-3.73119153829716,-38.4850767646287,"17",11
"133680",-3.75983104482549,-38.5162308771112,"17",9.53234195709229
"8272417",-3.80127808403402,-38.4651479502805,"10",7
"3401170",-3.74068506065223,-38.5086086549671,"17",27.346284866333
"2069040",-3.79516087694046,-38.4492522101824,"10",2.84832096099854
"185426",-3.75498175558764,-38.5086325536598,"17",22.4554805755615
"4991745",-3.79272615280911,-38.5006385539888,"10",19
"3398897",-3.7250282881433,-38.4852795030242,"17",14.8510036468506
"4213378",-3.7883995273428,-38.4443567205027,"10",12.8993558883667
"3328503",-3.81784519455794,-38.4752184104034,"10",24
"10765581",-3.71115788015384,-38.4711474100087,"18",5.6705470085144
"3191141",-3.76011929820188,-38.4905278156149,"10",7.92482423782349
"1879081",-3.74423997753261,-38.5038953562763,"17",38.1812782287598
"327328",-3.73021894846193,-38.5272888139949,"2",19.1163673400879
"10005242",-3.76361688589693,-38.5165884107151,"6",6.65730667114258
"8184828",-3.72506723947336,-38.4680171369937,"18",31.253044128418
"5518130",-3.73729963299244,-38.4696303678643,"18",43
"198498",-3.74689853023708,-38.506061824131,"17",39
"7414293",-3.77378890587788,-38.5291203978847,"6",15.2907705307007
"36404",-3.72023918569806,-38.515941929052,"17",3.84951710700989
"2083590",-3.80048668796028,-38.4959582969822,"10",19.8885345458984
"3387",-3.72936982832362,-38.511927896922,"17",21.8371257781982
"1809482",-3.74973049062132,-38.4730300425271,"18",20
"6726186",-3.72423909765053,-38.6029633020187,"5",12
"154458",-3.75399298835298,-38.51362170301,"17",25.7665958404541
"5109272",-3.78249058853759,-38.5101261000746,"10",4
"5267129",-3.79603590012603,-38.5029560085005,"10",12.2170372009277
"2381095",-3.76975472959938,-38.5123190436107,"6",3.47551012039185
"5323738",-3.75839030255879,-38.5191289969914,"17",11
"8044",-3.72771235078879,-38.5167560330644,"17",19
"3981061",-3.72535438770692,-38.481765894758,"17",6.66050910949707
"5536987",-3.74870150364975,-38.4508923646682,"18",11.319953918457
"6014496",-3.75251952612716,-38.5036507627532,"17",27.4909725189209
"4812808",-3.7740001547849,-38.4903032405928,"10",19.7698211669922
"10009906",-3.80373894338394,-38.4776048494611,"10",14.0663204193115
"124974",-3.76182733332634,-38.5132094115909,"17",3.91760945320129
"3105865",-3.72998082333642,-38.5077853636606,"17",24
"88420",-3.743583028523,-38.5248108709696,"17",14.7193746566772
"6734448",-3.78964028394199,-38.4787284093561,"10",18.8134307861328
"8872716",-3.79138784198401,-38.4613039142722,"10",14.2280721664429
"632163",-3.76915666627447,-38.5326723889114,"6",18
"2359413",-3.72602275368506,-38.4734614474074,"18",49.6314964294434
"5287626",-3.78409126813465,-38.4950173840206,"10",17.839168548584
"1486608",-3.72725109488355,-38.5813893346049,"5",22.198902130127
"3955311",-3.72783053028871,-38.6046187390678,"5",5.74138355255127
"8001421",-3.70210140006663,-38.5812748899907,"5",16
"4169395",-3.69886566121271,-38.5825395434586,"5",12
"3884856",-3.73119289764907,-38.472455752321,"18",20
"13983601",-3.78839738569426,-38.4978894504133,"10",20
"5405262",-3.79014582044259,-38.4998781829226,"10",12.2747926712036
"4620585",-3.76698988213814,-38.5110142924126,"6",5.99841976165771
"3078876",-3.76954902969681,-38.5146539077501,"6",8
"4971612",-3.73038770573497,-38.4646749564636,"18",28.8985652923584
"5319862",-3.76458549663135,-38.5108952665671,"6",7
"8557969",-3.726608298316,-38.4691784744111,"18",49.7873687744141
"8217190",-3.78417958642949,-38.4569588325394,"10",10
"1808885",-3.75034697096046,-38.4724684736312,"18",20.011625289917
"114715",-3.73994273879619,-38.5221271824403,"17",25.0665893554688
"3114767",-3.76735771246719,-38.5127544553328,"6",9.66757488250732
"3120635",-3.76535285394789,-38.5117715881989,"6",8.26834297180176
"303984",-3.7349137135013,-38.5332133328571,"2",23
"1806254",-3.75140543294482,-38.4738541513227,"18",20
"4821548",-3.7577873242395,-38.4892839844644,"10",4.56205272674561
"8050376",-3.78263890858829,-38.5015257338367,"10",4.29451656341553
"12890",-3.72498869496654,-38.518820236877,"17",17
"328642",-3.73133053318628,-38.5241601092018,"2",13.9899997711182
"6003427",-3.77145231531265,-38.5175963305384,"6",9
"5435285",-3.7224864157023,-38.4764337905973,"18",26.1653804779053
"414450",-3.73563472385416,-38.5411697006431,"2",20.5806179046631
"3050645",-3.76676413906732,-38.5138374474616,"6",16
"5139155",-3.80850851918246,-38.4590120231099,"10",9.40718460083008
"1197746",-3.72812683614378,-38.4761602484422,"18",24.2181873321533
"6806309",-3.75121572665348,-38.4699596362998,"18",21
"3051579",-3.76646202095318,-38.5167266110158,"6",16.3560886383057
"3051005",-3.76716432029463,-38.5118703446634,"6",7.15049076080322
"7449704",-3.73070619769839,-38.4633002913077,"18",20.05637550354
"523518",-3.75236682800866,-38.5410611772494,"1",17.7127704620361
"4129040",-3.73297941638342,-38.5887090234457,"5",17.7682857513428
"6902545",-3.79485832323152,-38.4792048986652,"10",20
"3861546",-3.73138843621982,-38.4819498114689,"18",10
"8473315",-3.81561758259045,-38.4763092332016,"10",22
"10512594",-3.81559170364904,-38.474306887414,"10",24.1304779052734
"1802569",-3.74986133593498,-38.4694858289585,"18",20.2565650939941
"794040",-3.73058532634247,-38.4726164093665,"18",20
"5168660",-3.79130056767029,-38.4683656231733,"10",10.4507579803467
"232165",-3.73538923355411,-38.4973689446257,"17",23.209379196167
"3974200",-3.73050019248455,-38.4868016081121,"17",12.609411239624
"10576967",-3.78958967785606,-38.4986460251781,"10",16.767993927002
"9068988",-3.72642683009298,-38.4889281658992,"17",12.5430746078491
"2086794",-3.75049790749806,-38.4712491987072,"18",20.6484451293945
"4160070",-3.74509658513865,-38.4971737984609,"17",34
"3118525",-3.77145756348458,-38.5145643710207,"6",7
"8312320",-3.77365755275503,-38.5295758202078,"6",13.726824760437
"5277027",-3.79390205906148,-38.4886517339058,"10",15
"11967",-3.72663933352572,-38.5204770801807,"17",17.4551544189453
"4365739",-3.80913595805976,-38.471212808816,"10",15
"324620",-3.7285981643499,-38.5319880549548,"2",19
"3108317",-3.77229038600666,-38.5175225839459,"6",8.3379077911377
"3511510",-3.71811961321635,-38.5998280397631,"5",20.1585655212402
"1288113",-3.7154775080359,-38.5492696076615,"5",19.805154800415
"5672830",-3.7203083110546,-38.6016684985246,"5",14.2550144195557
"11066121",-3.73485560110091,-38.582200275916,"5",18.6739177703857
"205010",-3.74747842453659,-38.4990922870202,"17",37.2125930786133
"8841993",-3.72586924663372,-38.4939712901419,"17",4.61631870269775
"7977042",-3.72779402711088,-38.4708909779891,"18",47.9778213500977
"420050",-3.73678950656551,-38.5437581126817,"2",20
"6907377",-3.77407916886568,-38.5122434805888,"6",3.24318408966064
"1735586",-3.75836472747126,-38.4799851411861,"10",9.19850921630859
"6601499",-3.80129526470659,-38.4644071733547,"10",5
"1793837",-3.75350905430097,-38.4717145779973,"18",21.7337245941162
"4996364",-3.78880501063297,-38.5054169584793,"10",6.00257587432861
"3113795",-3.76859035189786,-38.516300670897,"6",12.9964914321899
"5292760",-3.78450599653691,-38.4983272501256,"10",13.0154075622559
"325082",-3.72987147194714,-38.5316088780884,"2",19
"10478272",-3.73251985423966,-38.4959930324636,"17",25.1448287963867
"135623",-3.76042426629163,-38.5137271624014,"17",11.9926223754883
"1569406",-3.79563926735365,-38.4922852942107,"10",20.2781143188477
"10197338",-3.80173662628764,-38.4916623407408,"10",12.0489091873169
"330191",-3.72990239912323,-38.5234263616942,"2",17
"3987558",-3.73215122611466,-38.4824170001523,"18",11
"156426",-3.75180133825014,-38.5149191877587,"17",23.8071994781494
"412732",-3.73635575162809,-38.5395855288982,"2",21
"4160231",-3.74509541240804,-38.4977058306001,"17",34.9104881286621
"8882606",-3.73370209570394,-38.4568200372268,"18",5.8172287940979
"208469",-3.74655721484681,-38.4934771037252,"17",30.2491722106934
"2175169",-3.74945875705869,-38.4529262184531,"18",15.6655158996582
"8381143",-3.81026305678556,-38.4769895307584,"10",9
"7650973",-3.74906799316251,-38.4519721453745,"18",13
"204790",-3.74540877744256,-38.4990556066287,"17",39
"5730694",-3.73324118365783,-38.4881640230908,"17",16.8691158294678
"1443011",-3.73754368944346,-38.5942298637462,"5",14.6684036254883
"4391730",-3.73652458001403,-38.5908003949408,"5",21
"8705798",-3.72784790472222,-38.5911349247282,"5",20.8207130432129
"5530903",-3.72401464262235,-38.5801051459137,"5",21.4842662811279
"54046",-3.73455199462218,-38.5182856824006,"17",17.0122547149658
"7406665",-3.77451652659786,-38.5305742347535,"6",14.3727598190308
"10643699",-3.72765829004596,-38.4763123470212,"18",24.7929573059082
"8560269",-3.81425961791342,-38.474737553618,"10",23.2555656433105
"6752411",-3.729290879537,-38.4745296866202,"18",17.3939456939697
"60542",-3.73773174889381,-38.5111133494139,"17",23.5316543579102
"3079090",-3.76485253174689,-38.5151201571694,"6",14.8532466888428
"4210182",-3.73581863329236,-38.5394311123514,"2",21
"1807960",-3.75055501900871,-38.4733369746664,"18",20
"5111170",-3.80002695477747,-38.5078808508071,"10",5.49341106414795
"675768",-3.73663232074458,-38.5399509029002,"2",21
"56340",-3.73475739779701,-38.5148951097956,"17",23.685022354126
"8232717",-3.77134239635194,-38.4413032504266,"18",8.02853488922119
"10300112",-3.75668547175007,-38.5081173280654,"17",16.0455703735352
"1796712",-3.75197431965196,-38.4712013595168,"18",21
"257770",-3.72986341179343,-38.4946876345817,"17",17.7621212005615
"418382",-3.73494194437486,-38.5421021058691,"2",20.0556259155273
"6756670",-3.78408228620192,-38.5019206884422,"10",5.89486455917358
"2082179",-3.77387492013069,-38.4913308025002,"10",19
"4601343",-3.73105465530147,-38.6024960403731,"5",12
"42269",-3.73798914544599,-38.5142518940762,"17",23.3269653320313
"10794344",-3.77465454752789,-38.4590282566292,"10",6
"8409986",-3.79834314708561,-38.4536598665586,"10",12
"1800493",-3.75073952319615,-38.4697767085507,"18",20.9489593505859
"10069739",-3.80392404245631,-38.4783189571968,"10",12
"413003",-3.73656520685278,-38.5407216009176,"2",20.3533916473389
"135453",-3.75994687257129,-38.5143925257674,"17",11.2420263290405
"5274834",-3.79017285443271,-38.4820925750848,"10",14.4868383407593
"10274880",-3.72481884065171,-38.540649655037,"2",16
"2002680",-3.73836909967237,-38.4752741882682,"18",15.7524900436401
"184799",-3.75138159461141,-38.5075771740867,"17",35.2512626647949
"13641",-3.72516151160934,-38.5187868548518,"17",17
"5201730",-3.79385230801745,-38.46736417915,"10",7.09880352020264
"7928602",-3.75835618957185,-38.5062422008321,"17",6.51509809494019
"10418237",-3.75035766078034,-38.4713487026939,"18",20.5203876495361
"8149690",-3.8161512620342,-38.4713486545572,"10",23
"204994",-3.74670679497169,-38.4985650187041,"17",38.0481147766113
"7065485",-3.76982791884458,-38.5120114753845,"6",3.20093297958374
"228079",-3.73857730671457,-38.4969901114024,"17",30.9611721038818
"4679482",-3.76945271383655,-38.4402110717895,"18",5.75878238677979
"4100166",-3.74522614156501,-38.4731710674696,"18",21.8029003143311
"7768419",-3.77156802255932,-38.512132468622,"6",3
"7704259",-3.72832350484305,-38.4633329624376,"18",12.6851148605347
"7423934",-3.77354533585811,-38.5293128107695,"6",14
"4080920",-3.74515346348266,-38.4961693101367,"17",32.5172882080078
"10027726",-3.79530380383037,-38.4896159655245,"10",18.1455535888672
"1678000",-3.70565908822875,-38.5722816204682,"5",18
"1433091",-3.74106848735398,-38.585317332519,"5",14.1336889266968
"5314909",-3.75006916646415,-38.451458359697,"18",13.4097375869751
"6911293",-3.78190394084491,-38.4987665444744,"10",10.3318853378296
"4081030",-3.74507995214126,-38.4966255651408,"17",32.9170417785645
"6599150",-3.73431869631371,-38.4908672879105,"17",18.0060291290283
"363766",-3.72625107710933,-38.5448580035105,"2",18.1463623046875
"254142",-3.73089188062405,-38.496700808862,"17",25
"9035931",-3.73847880569725,-38.4662889287331,"18",37.3032073974609
"5652294",-3.76020797617267,-38.4696575116714,"18",20.5292892456055
"3512185",-3.77018799387664,-38.4926312297137,"10",18
"1805215",-3.75158559234456,-38.4755682723975,"18",20.4085750579834
"5414199",-3.72398676581331,-38.5141700183443,"17",16.3929748535156
"9062700",-3.75580900352255,-38.5102378827769,"17",18
"8233993",-3.7615133806928,-38.4469310622226,"18",14.9069528579712
"184470",-3.74975580696037,-38.5084497399195,"17",37
"4175310",-3.76903104271604,-38.511941559587,"6",3.90233778953552
"5278252",-3.7942476345584,-38.491444087419,"10",17
"4049535",-3.71242568194475,-38.4655272454915,"18",3.64320468902588
"4083741",-3.74440661875164,-38.4976880447194,"17",35.3995971679688
"4245210",-3.78756370219689,-38.4438392901548,"10",12.4875459671021
"2587025",-3.80135741173959,-38.4644192795862,"10",4.95836353302002
"4491580",-3.71329557627402,-38.5937676581228,"5",17.8304615020752
"1689436",-3.72298157877876,-38.6014873036795,"5",14.2894506454468
"1464167",-3.73044302726137,-38.5833083223903,"5",23.1254234313965
"5417996",-3.70175163577688,-38.5789416295389,"5",18.5005054473877
"7050097",-3.72554270962383,-38.5303203728187,"2",18.995189666748
"5007895",-3.80083943522542,-38.4925604325675,"10",11.962272644043
"6033890",-3.73990019192243,-38.4770037850438,"18",14.6859941482544
"62669",-3.73529852342806,-38.5068780252993,"17",24
"5209340",-3.73096428621587,-38.4870709611899,"17",13.5504693984985
"10146",-3.72781648872882,-38.5184632033835,"17",18.1821784973145
"108618",-3.74004091435718,-38.5190595280974,"17",29
"6906796",-3.77379581096892,-38.5126687180757,"6",3.44880509376526
"341479",-3.72689524273406,-38.5269283693058,"2",18.7973442077637
"8185247",-3.76336640064648,-38.4848423116537,"10",14.0047283172607
"332666",-3.72912294111291,-38.5277603604994,"2",20.1152801513672
"11592",-3.72745150742941,-38.5184420509747,"17",18.6635131835938
"8251452",-3.79398876068919,-38.4679622591799,"10",9.9710168838501
"7650868",-3.74942464186523,-38.4521362844799,"18",13.6961946487427
"5174449",-3.77478829056195,-38.4729080334507,"10",15.8715333938599
"5125316",-3.8061485955563,-38.4600197843788,"10",10.8417329788208
"7616899",-3.81287802581781,-38.4679339170231,"10",15.5546398162842
"10478744",-3.79119255133282,-38.4939631077997,"10",20.3487796783447
"8447632",-3.80944277038473,-38.4770500059254,"10",9.11495494842529
"8915",-3.72632882164582,-38.5157785192521,"17",17
"7449879",-3.72982885405995,-38.4649572119095,"18",28
"5155576",-3.79363538344737,-38.4689991222221,"10",13.6451244354248
"1736507",-3.75793740193284,-38.4825193251084,"10",9.45873260498047
"274186",-3.80129883100638,-38.4640921593356,"10",2.65643882751465
"8867348",-3.78801886778319,-38.5046379910402,"10",7.83092546463013
"125881",-3.76135805846888,-38.5135703481602,"17",5.52818822860718
"434370",-3.72994370374676,-38.5358304773214,"2",18.4470195770264
"4192788",-3.77666113180112,-38.4762848771607,"10",8.38203048706055
"365700",-3.72952892512005,-38.5340191055178,"2",19
